"date","location","location_name","season","horizon","weekly_rate","value","rate_diff","category","numeric_category"
2024-01-20,"40","Oklahoma","2023-2024",1,6.32299877088901,253,1.97437511027759,"increase","1"
2024-01-20,"40","Oklahoma","2023-2024",2,6.32299877088901,253,2.89908244040761,"increase","1"
2024-01-20,"40","Oklahoma","2023-2024",3,6.32299877088901,253,2.37424855033382,"stable","0"
2024-01-20,"41","Oregon","2023-2024",0,2.00534838209672,85,-0.70777001721061,"stable","0"
2024-01-20,"41","Oregon","2023-2024",1,2.00534838209672,85,-1.34476303270016,"decrease","-1"
2024-01-20,"41","Oregon","2023-2024",2,2.00534838209672,85,-1.46272470223526,"stable","0"
2024-01-20,"41","Oregon","2023-2024",3,2.00534838209672,85,-0.42466201032637,"stable","0"
2024-01-20,"42","Pennsylvania","2023-2024",0,3.50058091137855,454,-0.95610579958357,"stable","0"
2024-01-20,"42","Pennsylvania","2023-2024",1,3.50058091137855,454,-2.37484343767532,"decrease","-1"
2024-01-20,"42","Pennsylvania","2023-2024",2,3.50058091137855,454,-4.46439724160393,"large_decrease","-2"
2024-01-20,"42","Pennsylvania","2023-2024",3,3.50058091137855,454,-1.96618531365976,"stable","0"
2024-01-20,"72","Puerto Rico","2023-2024",0,1.55193279261926,50,-0.34142521437623,"stable","0"
2024-01-20,"72","Puerto Rico","2023-2024",1,1.55193279261926,50,-0.0310386558523799,"stable","0"
2024-01-20,"72","Puerto Rico","2023-2024",2,1.55193279261926,50,-0.43454118193339,"stable","0"
2024-01-20,"72","Puerto Rico","2023-2024",3,1.55193279261926,50,-0.31038655852385,"stable","0"
2024-01-20,"44","Rhode Island","2023-2024",0,3.20986069204597,35,0.0917103054870299,"stable","0"
2024-01-20,"44","Rhode Island","2023-2024",1,3.20986069204597,35,-1.19223397133135,"decrease","-1"
2024-01-20,"44","Rhode Island","2023-2024",2,3.20986069204597,35,-1.10052366584433,"stable","0"
2024-01-20,"44","Rhode Island","2023-2024",3,3.20986069204597,35,1.55907519327947,"stable","0"
2024-01-20,"45","South Carolina","2023-2024",0,3.75521417206391,197,-1.35340206201289,"decrease","-1"
2024-01-20,"45","South Carolina","2023-2024",1,3.75521417206391,197,-5.39454624717811,"large_decrease","-2"
2024-01-20,"45","South Carolina","2023-2024",2,3.75521417206391,197,-8.61602439478629,"large_decrease","-2"
2024-01-20,"45","South Carolina","2023-2024",3,3.75521417206391,197,-4.26988819564628,"decrease","-1"
2024-01-20,"46","South Dakota","2023-2024",0,1.76511211771533,16,-1.76511211771532,"decrease","-1"
2024-01-20,"46","South Dakota","2023-2024",1,1.76511211771533,16,-4.1921412795739,"large_decrease","-2"
2024-01-20,"46","South Dakota","2023-2024",2,1.76511211771533,16,-3.53022423543065,"decrease","-1"
2024-01-20,"46","South Dakota","2023-2024",3,1.76511211771533,16,-1.87543162507253,"stable","0"
2024-01-20,"47","Tennessee","2023-2024",0,5.13469178408066,361,-0.46937625727054,"stable","0"
2024-01-20,"47","Tennessee","2023-2024",1,5.13469178408066,361,-1.72104627665862,"decrease","-1"
2024-01-20,"47","Tennessee","2023-2024",2,5.13469178408066,361,-2.58868117646172,"decrease","-1"
2024-01-20,"47","Tennessee","2023-2024",3,5.13469178408066,361,0.95297603748865,"stable","0"
2024-01-20,"48","Texas","2023-2024",0,4.31896145423845,1292,-0.33094209285573,"stable","0"
2024-01-20,"48","Texas","2023-2024",1,4.31896145423845,1292,-0.99282627856719,"stable","0"
2024-01-20,"48","Texas","2023-2024",2,4.31896145423845,1292,-0.79559816262287,"stable","0"
2024-01-20,"48","Texas","2023-2024",3,4.31896145423845,1292,0.11031403095191,"stable","0"
2024-01-20,"US","US","2023-2024",0,3.85340079974578,12801,-0.74954831586337,"stable","0"
2024-01-20,"US","US","2023-2024",1,3.85340079974578,12801,-1.84738072869618,"decrease","-1"
2024-01-20,"US","US","2023-2024",2,3.85340079974578,12801,-2.47712172338942,"decrease","-1"
2024-01-20,"US","US","2023-2024",3,3.85340079974578,12801,-0.70228763891937,"stable","0"
2024-01-20,"49","Utah","2023-2024",0,0.829325420778985,28,-0.562756535528595,"stable","0"
2024-01-20,"49","Utah","2023-2024",1,0.829325420778985,28,-1.03665677597373,"decrease","-1"
2024-01-20,"49","Utah","2023-2024",2,0.829325420778985,28,-1.54017578144669,"stable","0"
2024-01-20,"49","Utah","2023-2024",3,0.829325420778985,28,-0.888562950834625,"stable","0"
2024-01-20,"51","Virginia","2023-2024",0,3.55317755426285,305,-1.02517909762337,"decrease","-1"
2024-01-20,"51","Virginia","2023-2024",1,3.55317755426285,305,-2.71439465620735,"decrease","-1"
2024-01-20,"51","Virginia","2023-2024",2,3.55317755426285,305,-4.96279881349499,"large_decrease","-2"
2024-01-20,"51","Virginia","2023-2024",3,3.55317755426285,305,-1.32807292192119,"stable","0"
2024-01-20,"50","Vermont","2023-2024",0,4.01910621261072,26,0.30916201635467,"stable","0"
2024-01-20,"50","Vermont","2023-2024",1,4.01910621261072,26,1.70039108995069,"increase","1"
2024-01-20,"50","Vermont","2023-2024",2,4.01910621261072,26,1.08206705724135,"stable","0"
2024-01-20,"50","Vermont","2023-2024",3,4.01910621261072,26,2.1641341144827,"stable","0"
2024-01-20,"53","Washington","2023-2024",0,1.87439389211299,145,-0.20682967085385,"stable","0"
2024-01-20,"53","Washington","2023-2024",1,1.87439389211299,145,-0.82731868341539,"stable","0"
2024-01-20,"53","Washington","2023-2024",2,1.87439389211299,145,-0.85317239227212,"stable","0"
2024-01-20,"53","Washington","2023-2024",3,1.87439389211299,145,-0.12926854428365,"stable","0"
2024-01-20,"55","Wisconsin","2023-2024",0,2.9875970587107,176,-1.54472347921973,"decrease","-1"
2024-01-20,"55","Wisconsin","2023-2024",1,2.9875970587107,176,-1.22219879674528,"decrease","-1"
2024-01-20,"55","Wisconsin","2023-2024",2,2.9875970587107,176,-2.10489792772799,"decrease","-1"
2024-01-20,"55","Wisconsin","2023-2024",3,2.9875970587107,176,-0.18672481616941,"stable","0"
2024-01-20,"54","West Virginia","2023-2024",0,8.16911993789215,145,0.50704882373123,"stable","0"
2024-01-20,"54","West Virginia","2023-2024",1,8.16911993789215,145,-1.35213019661663,"decrease","-1"
2024-01-20,"54","West Virginia","2023-2024",2,8.16911993789215,145,-0.45071006553888,"stable","0"
2024-01-20,"54","West Virginia","2023-2024",3,8.16911993789215,145,3.54934176611866,"increase","1"
2024-01-20,"56","Wyoming","2023-2024",0,3.97522913739256,23,-5.70358963191107,"large_decrease","-2"
2024-01-20,"56","Wyoming","2023-2024",1,3.97522913739256,23,-10.5429990165628,"large_decrease","-2"
2024-01-20,"56","Wyoming","2023-2024",2,3.97522913739256,23,-8.81463852204434,"large_decrease","-2"
2024-01-20,"56","Wyoming","2023-2024",3,3.97522913739256,23,-1.0370162967111,"stable","0"
2024-01-27,"02","Alaska","2023-2024",0,0.983939299378994,7,-0.281125514108286,"stable","0"
2024-01-27,"02","Alaska","2023-2024",1,0.983939299378994,7,0.140562757054142,"stable","0"
2024-01-27,"02","Alaska","2023-2024",2,0.983939299378994,7,0.281125514108284,"stable","0"
2024-01-27,"02","Alaska","2023-2024",3,0.983939299378994,7,0.421688271162426,"stable","0"
2024-01-27,"01","Alabama","2023-2024",0,2.82397846035115,143,-0.5924430336401,"stable","0"
2024-01-27,"01","Alabama","2023-2024",1,2.82397846035115,143,-1.85632150540564,"decrease","-1"
2024-01-27,"01","Alabama","2023-2024",2,2.82397846035115,143,-4.08785693211669,"large_decrease","-2"
2024-01-27,"01","Alabama","2023-2024",3,2.82397846035115,143,-3.06095567380718,"decrease","-1"
2024-01-27,"05","Arkansas","2023-2024",0,9.07334219189593,276,1.61084698334384,"increase","1"
2024-01-27,"05","Arkansas","2023-2024",1,9.07334219189593,276,1.74234469626987,"increase","1"
2024-01-27,"05","Arkansas","2023-2024",2,9.07334219189593,276,1.3807259857233,"stable","0"
2024-01-27,"05","Arkansas","2023-2024",3,9.07334219189593,276,2.92582411260412,"increase","1"
2024-01-27,"04","Arizona","2023-2024",0,8.84073571267636,649,-0.69472653520261,"stable","0"
2024-01-27,"04","Arizona","2023-2024",1,8.84073571267636,649,-1.07614502511777,"decrease","-1"
2024-01-27,"04","Arizona","2023-2024",2,8.84073571267636,649,-3.89591743270484,"decrease","-1"
2024-01-27,"04","Arizona","2023-2024",3,8.84073571267636,649,-6.83828864062174,"large_decrease","-2"
2024-01-27,"06","California","2023-2024",0,1.81553771636883,706,-0.86405194433417,"stable","0"
2024-01-27,"06","California","2023-2024",1,1.81553771636883,706,-0.83319294632224,"stable","0"
2024-01-27,"06","California","2023-2024",2,1.81553771636883,706,-1.83611038171012,"stable","0"
2024-01-27,"06","California","2023-2024",3,1.81553771636883,706,-2.68987599337365,"decrease","-1"
2024-01-27,"08","Colorado","2023-2024",0,3.94572610664695,229,0.55136784023015,"stable","0"
2024-01-27,"08","Colorado","2023-2024",1,3.94572610664695,229,-0.98212396540993,"stable","0"
2024-01-27,"08","Colorado","2023-2024",2,3.94572610664695,229,-1.36118935556816,"stable","0"
2024-01-27,"08","Colorado","2023-2024",3,3.94572610664695,229,-2.01593866584145,"stable","0"
2024-01-27,"09","Connecticut","2023-2024",0,4.30809626606803,156,0.7732480477558,"stable","0"
2024-01-27,"09","Connecticut","2023-2024",1,4.30809626606803,156,-0.0828480051166904,"stable","0"
2024-01-27,"09","Connecticut","2023-2024",2,4.30809626606803,156,-0.303776018761201,"stable","0"
2024-01-27,"09","Connecticut","2023-2024",3,4.30809626606803,156,-1.04940806481144,"stable","0"
2024-01-27,"11","District of Columbia","2023-2024",0,3.14100416407409,21,-0.89742976116403,"stable","0"
2024-01-27,"11","District of Columbia","2023-2024",1,3.14100416407409,21,-2.39314602977074,"decrease","-1"
2024-01-27,"11","District of Columbia","2023-2024",2,3.14100416407409,21,-5.08543531326282,"large_decrease","-2"
2024-01-27,"11","District of Columbia","2023-2024",3,3.14100416407409,21,-5.38457856698416,"large_decrease","-2"
2024-01-27,"10","Delaware","2023-2024",0,2.75896861870265,28,-0.39413837410038,"stable","0"
2024-01-27,"10","Delaware","2023-2024",1,2.75896861870265,28,-0.59120756115057,"stable","0"
2024-01-27,"10","Delaware","2023-2024",2,2.75896861870265,28,-1.9706918705019,"stable","0"
2024-01-27,"10","Delaware","2023-2024",3,2.75896861870265,28,-3.15310699280304,"decrease","-1"
2024-01-27,"12","Florida","2023-2024",0,3.76850693017606,836,-0.23440473728368,"stable","0"
2024-01-27,"12","Florida","2023-2024",1,3.76850693017606,836,-1.05932910118585,"decrease","-1"
2024-01-27,"12","Florida","2023-2024",2,3.76850693017606,836,-2.61451437739487,"decrease","-1"
2024-01-27,"12","Florida","2023-2024",3,3.76850693017606,836,-2.25389170465075,"stable","0"
2024-01-27,"13","Georgia","2023-2024",0,4.22828930047513,459,-0.37769032967207,"stable","0"
2024-01-27,"13","Georgia","2023-2024",1,4.22828930047513,459,-1.62130482981182,"decrease","-1"
2024-01-27,"13","Georgia","2023-2024",2,4.22828930047513,459,-2.81885953365009,"decrease","-1"
2024-01-27,"13","Georgia","2023-2024",3,4.22828930047513,459,-6.24570837847957,"large_decrease","-2"
2024-01-27,"15","Hawaii","2023-2024",0,2.1444241041847,30,0.50036562430976,"stable","0"
2024-01-27,"15","Hawaii","2023-2024",1,2.1444241041847,30,0.35740401736412,"stable","0"
2024-01-27,"15","Hawaii","2023-2024",2,2.1444241041847,30,-0.71480803472823,"stable","0"
2024-01-27,"15","Hawaii","2023-2024",3,2.1444241041847,30,-0.14296160694565,"stable","0"
2024-01-27,"19","Iowa","2023-2024",0,2.37483376163669,76,-0.59370844040917,"stable","0"
2024-01-27,"19","Iowa","2023-2024",1,2.37483376163669,76,-0.24998250122491,"stable","0"
2024-01-27,"19","Iowa","2023-2024",2,2.37483376163669,76,-0.56246062775605,"stable","0"
2024-01-27,"19","Iowa","2023-2024",3,2.37483376163669,76,-0.71869969102162,"stable","0"
2024-01-27,"16","Idaho","2023-2024",0,3.56493161272856,69,-0.98164783538903,"stable","0"
2024-01-27,"16","Idaho","2023-2024",1,3.56493161272856,69,-1.7049672930441,"decrease","-1"
2024-01-27,"16","Idaho","2023-2024",2,3.56493161272856,69,-4.54657944811759,"large_decrease","-2"
2024-01-27,"16","Idaho","2023-2024",3,3.56493161272856,69,-4.85657350139834,"decrease","-1"
2024-01-27,"17","Illinois","2023-2024",0,2.18895087644001,275,-0.47758928213237,"stable","0"
2024-01-27,"17","Illinois","2023-2024",1,2.18895087644001,275,-0.83578124373164,"stable","0"
2024-01-27,"17","Illinois","2023-2024",2,2.18895087644001,275,-1.87851784305397,"stable","0"
2024-01-27,"17","Illinois","2023-2024",3,2.18895087644001,275,-2.40386605339958,"stable","0"
2024-01-27,"18","Indiana","2023-2024",0,4.90343812980821,335,0,"stable","0"
2024-01-27,"18","Indiana","2023-2024",1,4.90343812980821,335,-0.995324754707331,"stable","0"
2024-01-27,"18","Indiana","2023-2024",2,4.90343812980821,335,-1.84427822195771,"stable","0"
2024-01-27,"18","Indiana","2023-2024",3,4.90343812980821,335,-1.37589010209543,"stable","0"
2024-01-27,"20","Kansas","2023-2024",0,2.3316009766665,68,0.0685764993137199,"stable","0"
2024-01-27,"20","Kansas","2023-2024",1,2.3316009766665,68,-1.09722398901953,"decrease","-1"
2024-01-27,"20","Kansas","2023-2024",2,2.3316009766665,68,-0.85720624142151,"stable","0"
2024-01-27,"20","Kansas","2023-2024",3,2.3316009766665,68,-0.85720624142151,"stable","0"
2024-01-27,"21","Kentucky","2023-2024",0,5.67375381559944,255,1.29050086786183,"increase","1"
2024-01-27,"21","Kentucky","2023-2024",1,5.67375381559944,255,0.33375022444702,"stable","0"
2024-01-27,"21","Kentucky","2023-2024",2,5.67375381559944,255,-0.91225061348854,"stable","0"
2024-01-27,"21","Kentucky","2023-2024",3,5.67375381559944,255,-0.13350008977881,"stable","0"
2024-01-27,"22","Louisiana","2023-2024",0,2.84148409402777,130,-0.24043326949466,"stable","0"
2024-01-27,"22","Louisiana","2023-2024",1,2.84148409402777,130,-2.71033867430341,"decrease","-1"
2024-01-27,"22","Louisiana","2023-2024",2,2.84148409402777,130,-3.86878988186858,"decrease","-1"
2024-01-27,"22","Louisiana","2023-2024",3,2.84148409402777,130,-5.486250058469,"large_decrease","-2"
2024-01-27,"25","Massachusetts","2023-2024",0,5.10126439710076,356,-0.48719940871187,"stable","0"
2024-01-27,"25","Massachusetts","2023-2024",1,5.10126439710076,356,-2.32136188856833,"decrease","-1"
2024-01-27,"25","Massachusetts","2023-2024",2,5.10126439710076,356,-3.42472525535697,"decrease","-1"
2024-01-27,"25","Massachusetts","2023-2024",3,5.10126439710076,356,-1.71952732486543,"stable","0"
2024-01-27,"24","Maryland","2023-2024",0,2.78813591102749,171,-0.4402319859517,"stable","0"
2024-01-27,"24","Maryland","2023-2024",1,2.78813591102749,171,-1.20656173927505,"decrease","-1"
2024-01-27,"24","Maryland","2023-2024",2,2.78813591102749,171,-2.46203814365584,"decrease","-1"
2024-01-27,"24","Maryland","2023-2024",3,2.78813591102749,171,-2.55986747386734,"decrease","-1"
2024-01-27,"23","Maine","2023-2024",0,2.45568393325451,34,-0.43335598822139,"stable","0"
2024-01-27,"23","Maine","2023-2024",1,2.45568393325451,34,-0.93893797447967,"stable","0"
2024-01-27,"23","Maine","2023-2024",2,2.45568393325451,34,-1.73342395288554,"stable","0"
2024-01-27,"23","Maine","2023-2024",3,2.45568393325451,34,-1.22784196662726,"stable","0"
2024-01-27,"26","Michigan","2023-2024",0,3.40906542265683,342,0.21929660613582,"stable","0"
2024-01-27,"26","Michigan","2023-2024",1,3.40906542265683,342,-0.23923266123907,"stable","0"
2024-01-27,"26","Michigan","2023-2024",2,3.40906542265683,342,-1.12638711333398,"stable","0"
2024-01-27,"26","Michigan","2023-2024",3,3.40906542265683,342,-1.84408509705121,"stable","0"
2024-01-27,"27","Minnesota","2023-2024",0,2.51900272682045,144,0.36735456432798,"stable","0"
2024-01-27,"27","Minnesota","2023-2024",1,2.51900272682045,144,-0.29738226636075,"stable","0"
2024-01-27,"27","Minnesota","2023-2024",2,2.51900272682045,144,-0.41983378780341,"stable","0"
2024-01-27,"27","Minnesota","2023-2024",3,2.51900272682045,144,-0.78718835213139,"stable","0"
2024-01-27,"29","Missouri","2023-2024",0,4.41233461653325,272,0.0973309106588296,"stable","0"
2024-01-27,"29","Missouri","2023-2024",1,4.41233461653325,272,-0.71376001149802,"stable","0"
2024-01-27,"29","Missouri","2023-2024",2,4.41233461653325,272,-1.18419274634899,"stable","0"
2024-01-27,"29","Missouri","2023-2024",3,4.41233461653325,272,-1.58973820742741,"stable","0"
2024-01-27,"28","Mississippi","2023-2024",0,5.6024227062093,164,-0.0683222281245,"stable","0"
2024-01-27,"28","Mississippi","2023-2024",1,5.6024227062093,164,-2.42543909841987,"decrease","-1"
2024-01-27,"28","Mississippi","2023-2024",2,5.6024227062093,164,-3.75772254684769,"decrease","-1"
2024-01-27,"28","Mississippi","2023-2024",3,5.6024227062093,164,-4.6459115124662,"decrease","-1"
2024-01-27,"30","Montana","2023-2024",0,9.46797991716411,106,2.23301413140663,"large_increase","2"
2024-01-27,"30","Montana","2023-2024",1,9.46797991716411,106,-0.71456452205009,"stable","0"
2024-01-27,"30","Montana","2023-2024",2,9.46797991716411,106,-2.05437300089409,"decrease","-1"
2024-01-27,"30","Montana","2023-2024",3,9.46797991716411,106,-0.89320565256269,"stable","0"
2024-01-27,"37","North Carolina","2023-2024",0,2.90660310391238,308,-0.0188740461292998,"stable","0"
2024-01-27,"37","North Carolina","2023-2024",1,2.90660310391238,308,-1.85909354373617,"decrease","-1"
2024-01-27,"37","North Carolina","2023-2024",2,2.90660310391238,308,-4.44483786345043,"large_decrease","-2"
2024-01-27,"37","North Carolina","2023-2024",3,2.90660310391238,308,-7.24763371365162,"large_decrease","-2"
2024-01-27,"38","North Dakota","2023-2024",0,6.2171253307705,48,0.906664110737371,"stable","0"
2024-01-27,"38","North Dakota","2023-2024",1,6.2171253307705,48,2.07237511025684,"increase","1"
2024-01-27,"38","North Dakota","2023-2024",2,6.2171253307705,48,-0.5180937775642,"stable","0"
2024-01-27,"38","North Dakota","2023-2024",3,6.2171253307705,48,-0.38857033317315,"stable","0"
2024-01-27,"31","Nebraska","2023-2024",0,2.39611930634895,47,0.61177514204654,"stable","0"
2024-01-27,"31","Nebraska","2023-2024",1,2.39611930634895,47,-0.4078500946977,"stable","0"
2024-01-27,"31","Nebraska","2023-2024",2,2.39611930634895,47,-0.25490630918606,"stable","0"
2024-01-27,"31","Nebraska","2023-2024",3,2.39611930634895,47,-0.20392504734885,"stable","0"
2024-01-27,"33","New Hampshire","2023-2024",0,1.72081004264741,24,-0.43020251066185,"stable","0"
2024-01-27,"33","New Hampshire","2023-2024",1,1.72081004264741,24,-1.64910962420377,"decrease","-1"
2024-01-27,"33","New Hampshire","2023-2024",2,1.72081004264741,24,-1.64910962420377,"stable","0"
2024-01-27,"33","New Hampshire","2023-2024",3,1.72081004264741,24,-2.36611380864019,"stable","0"
2024-01-27,"34","New Jersey","2023-2024",0,3.73886835693053,346,-1.02656790146936,"decrease","-1"
2024-01-27,"34","New Jersey","2023-2024",1,3.73886835693053,346,-2.42053905188566,"decrease","-1"
2024-01-27,"34","New Jersey","2023-2024",2,3.73886835693053,346,-3.46871890917543,"decrease","-1"
2024-01-27,"34","New Jersey","2023-2024",3,3.73886835693053,346,-4.18191345124888,"decrease","-1"
2024-01-27,"35","New Mexico","2023-2024",0,4.95219465553439,104,-0.47617256303215,"stable","0"
2024-01-27,"35","New Mexico","2023-2024",1,4.95219465553439,104,-2.38086281516076,"decrease","-1"
2024-01-27,"35","New Mexico","2023-2024",2,4.95219465553439,104,-5.99977429420511,"large_decrease","-2"
2024-01-27,"35","New Mexico","2023-2024",3,4.95219465553439,104,-6.33309508832761,"large_decrease","-2"
2024-01-27,"32","Nevada","2023-2024",0,2.17972357945993,69,-0.4738529520565,"stable","0"
2024-01-27,"32","Nevada","2023-2024",1,2.17972357945993,69,-2.5903961379089,"decrease","-1"
2024-01-27,"32","Nevada","2023-2024",2,2.17972357945993,69,-2.33767456347876,"decrease","-1"
2024-01-27,"32","Nevada","2023-2024",3,2.17972357945993,69,-3.00106869635787,"decrease","-1"
2024-01-27,"36","New York","2023-2024",0,4.69548292507729,923,0.30523182611554,"stable","0"
2024-01-27,"36","New York","2023-2024",1,4.69548292507729,923,-0.53415569570218,"stable","0"
2024-01-27,"36","New York","2023-2024",2,4.69548292507729,923,-1.80595497118357,"stable","0"
2024-01-27,"36","New York","2023-2024",3,4.69548292507729,923,-2.13662278280873,"stable","0"
2024-01-27,"39","Ohio","2023-2024",0,5.02157447126864,590,0.723447169589551,"stable","0"
2024-01-27,"39","Ohio","2023-2024",1,5.02157447126864,590,0.40853487223881,"stable","0"
2024-01-27,"39","Ohio","2023-2024",2,5.02157447126864,590,0.136178290746271,"stable","0"
2024-01-27,"39","Ohio","2023-2024",3,5.02157447126864,590,-0.4085348722388,"stable","0"
2024-01-27,"40","Oklahoma","2023-2024",0,8.64726314121581,346,2.3242643703268,"large_increase","2"
2024-01-27,"40","Oklahoma","2023-2024",1,8.64726314121581,346,3.29895588046384,"large_increase","2"
2024-01-27,"40","Oklahoma","2023-2024",2,8.64726314121581,346,4.29863948060439,"large_increase","2"
2024-01-27,"40","Oklahoma","2023-2024",3,8.64726314121581,346,5.22334681073441,"large_increase","2"
2024-01-27,"41","Oregon","2023-2024",0,2.31204872288798,98,0.30670034079126,"stable","0"
2024-01-27,"41","Oregon","2023-2024",1,2.31204872288798,98,-0.40106967641935,"stable","0"
2024-01-27,"41","Oregon","2023-2024",2,2.31204872288798,98,-1.0380626919089,"stable","0"
2024-01-27,"41","Oregon","2023-2024",3,2.31204872288798,98,-1.156024361444,"stable","0"
2024-01-27,"42","Pennsylvania","2023-2024",0,3.15360703249742,409,-0.34697387888113,"stable","0"
2024-01-27,"42","Pennsylvania","2023-2024",1,3.15360703249742,409,-1.3030796784647,"decrease","-1"
2024-01-27,"42","Pennsylvania","2023-2024",2,3.15360703249742,409,-2.72181731655645,"decrease","-1"
2024-01-27,"42","Pennsylvania","2023-2024",3,3.15360703249742,409,-4.81137112048506,"decrease","-1"
2024-01-27,"72","Puerto Rico","2023-2024",0,1.58297144847164,51,0.0310386558523799,"stable","0"
2024-01-27,"72","Puerto Rico","2023-2024",1,1.58297144847164,51,-0.31038655852385,"stable","0"
2024-01-27,"72","Puerto Rico","2023-2024",2,1.58297144847164,51,0,"stable","0"
2024-01-27,"72","Puerto Rico","2023-2024",3,1.58297144847164,51,-0.40350252608101,"stable","0"
2024-01-27,"44","Rhode Island","2023-2024",0,2.47617824814974,27,-0.73368244389623,"stable","0"
2024-01-27,"44","Rhode Island","2023-2024",1,2.47617824814974,27,-0.6419721384092,"stable","0"
2024-01-27,"44","Rhode Island","2023-2024",2,2.47617824814974,27,-1.92591641522758,"stable","0"
2024-01-27,"44","Rhode Island","2023-2024",3,2.47617824814974,27,-1.83420610974056,"stable","0"
2024-01-27,"45","South Carolina","2023-2024",0,4.06020618603865,213,0.30499201397474,"stable","0"
2024-01-27,"45","South Carolina","2023-2024",1,4.06020618603865,213,-1.04841004803815,"decrease","-1"
2024-01-27,"45","South Carolina","2023-2024",2,4.06020618603865,213,-5.08955423320337,"large_decrease","-2"
2024-01-27,"45","South Carolina","2023-2024",3,4.06020618603865,213,-8.31103238081155,"large_decrease","-2"
2024-01-27,"46","South Dakota","2023-2024",0,2.97862669864461,27,1.21351458092928,"increase","1"
2024-01-27,"46","South Dakota","2023-2024",1,2.97862669864461,27,-0.55159753678604,"stable","0"
2024-01-27,"46","South Dakota","2023-2024",2,2.97862669864461,27,-2.97862669864462,"decrease","-1"
2024-01-27,"46","South Dakota","2023-2024",3,2.97862669864461,27,-2.31670965450137,"stable","0"
2024-01-27,"47","Tennessee","2023-2024",0,3.98258642532572,280,-1.15210535875494,"decrease","-1"
2024-01-27,"47","Tennessee","2023-2024",1,3.98258642532572,280,-1.62148161602548,"decrease","-1"
2024-01-27,"47","Tennessee","2023-2024",2,3.98258642532572,280,-2.87315163541356,"decrease","-1"
2024-01-27,"47","Tennessee","2023-2024",3,3.98258642532572,280,-3.74078653521666,"decrease","-1"
2024-01-27,"48","Texas","2023-2024",0,4.79698892169673,1435,0.47802746745828,"stable","0"
2024-01-27,"48","Texas","2023-2024",1,4.79698892169673,1435,0.14708537460255,"stable","0"
2024-01-27,"48","Texas","2023-2024",2,4.79698892169673,1435,-0.51479881110891,"stable","0"
2024-01-27,"48","Texas","2023-2024",3,4.79698892169673,1435,-0.31757069516459,"stable","0"
2024-01-27,"US","US","2023-2024",0,3.74713953247679,12448,-0.10626126726899,"stable","0"
2024-01-27,"US","US","2023-2024",1,3.74713953247679,12448,-0.85580958313236,"stable","0"
2024-01-27,"US","US","2023-2024",2,3.74713953247679,12448,-1.95364199596517,"stable","0"
2024-01-27,"US","US","2023-2024",3,3.74713953247679,12448,-2.58338299065841,"decrease","-1"
2024-01-27,"49","Utah","2023-2024",0,1.12551307105719,38,0.296187650278205,"stable","0"
2024-01-27,"49","Utah","2023-2024",1,1.12551307105719,38,-0.26656888525039,"stable","0"
2024-01-27,"49","Utah","2023-2024",2,1.12551307105719,38,-0.74046912569553,"stable","0"
2024-01-27,"49","Utah","2023-2024",3,1.12551307105719,38,-1.24398813116848,"stable","0"
2024-01-27,"51","Virginia","2023-2024",0,3.14543586770809,270,-0.40774168655476,"stable","0"
2024-01-27,"51","Virginia","2023-2024",1,3.14543586770809,270,-1.43292078417813,"decrease","-1"
2024-01-27,"51","Virginia","2023-2024",2,3.14543586770809,270,-3.12213634276211,"decrease","-1"
2024-01-27,"51","Virginia","2023-2024",3,3.14543586770809,270,-5.37054050004975,"large_decrease","-2"
2024-01-27,"50","Vermont","2023-2024",0,3.24620117172404,21,-0.77290504088668,"stable","0"
2024-01-27,"50","Vermont","2023-2024",1,3.24620117172404,21,-0.46374302453201,"stable","0"
2024-01-27,"50","Vermont","2023-2024",2,3.24620117172404,21,0.92748604906401,"stable","0"
2024-01-27,"50","Vermont","2023-2024",3,3.24620117172404,21,0.30916201635467,"stable","0"
2024-01-27,"53","Washington","2023-2024",0,1.55122253140385,120,-0.32317136070914,"stable","0"
2024-01-27,"53","Washington","2023-2024",1,1.55122253140385,120,-0.53000103156299,"stable","0"
2024-01-27,"53","Washington","2023-2024",2,1.55122253140385,120,-1.15049004412453,"stable","0"
2024-01-27,"53","Washington","2023-2024",3,1.55122253140385,120,-1.17634375298126,"stable","0"
2024-01-27,"55","Wisconsin","2023-2024",0,2.39347264362618,141,-0.59412441508452,"stable","0"
2024-01-27,"55","Wisconsin","2023-2024",1,2.39347264362618,141,-2.13884789430425,"decrease","-1"
2024-01-27,"55","Wisconsin","2023-2024",2,2.39347264362618,141,-1.8163232118298,"stable","0"
2024-01-27,"55","Wisconsin","2023-2024",3,2.39347264362618,141,-2.69902234281251,"decrease","-1"
2024-01-27,"54","West Virginia","2023-2024",0,7.66207111416092,136,-0.50704882373123,"stable","0"
2024-01-27,"54","West Virginia","2023-2024",1,7.66207111416092,136,0,"stable","0"
2024-01-27,"54","West Virginia","2023-2024",2,7.66207111416092,136,-1.85917902034786,"stable","0"
2024-01-27,"54","West Virginia","2023-2024",3,7.66207111416092,136,-0.95775888927011,"stable","0"
2024-01-27,"56","Wyoming","2023-2024",0,6.91344197807402,40,2.93821284068146,"large_increase","2"
2024-01-27,"56","Wyoming","2023-2024",1,6.91344197807402,40,-2.76537679122961,"decrease","-1"
2024-01-27,"56","Wyoming","2023-2024",2,6.91344197807402,40,-7.60478617588138,"large_decrease","-2"
